Tumore,Batteri_Scout,Virus_Killer,Funghi_Jailer,Salute_Ospite,Giorno
0.013430675496095869,0.06855006769612355,0.2552744526705669,0.04025172413856353,0.9710977029432611,142
0.013556338051451133,0.06802906923389875,0.2479909391033896,0.03986699707362728,0.9712352496505918,143
0.013694992970930613,0.06751341555512792,0.2409177889464055,0.03948610393899785,0.9713720437370135,144
0.013846630750755535,0.06700317644719234,0.23404909804013022,0.03910902034535066,0.9715080824773755,145
0.014011272411428018,0.06649841757272432,0.2273791161483064,0.03873572174953256,0.9716433631576247,146
0.014188967644467785,0.06599920083112862,0.2209022444302531,0.038366183503633106,0.9717778830588522,147
0.014379793755402374,0.06550558466287798,0.21461303209964666,0.03800038088982401,0.9719116394443161,148
0.014583854412203015,0.06501762434421275,0.20850617345282496,0.037638289157613115,0.9720446295459538,149
0.014801278386666008,0.06453537226669986,0.20257650498526122,0.03727988356038052,0.9721768505509453,150
0.015032218817011854,0.06405887817148607,0.19681900211471318,0.03692513938254042,0.9723082995903748,151
0.015276852316865125,0.0635881893785305,0.19122877614863312,0.03657403196850173,0.9724389737273944,152
0.01553537813365081,0.06312335099974703,0.1858010713202844,0.03622653675010221,0.9725688699457045,153
0.015808017636921242,0.06266440612013419,0.18053126156351787,0.035882629268012486,0.9726979851392439,154
0.01609501365725878,0.06221139597792836,0.175414847557902,0.035542285195043745,0.9728263161014221,155
0.016396629942177936,0.06176436012670645,0.17044745374788514,0.035205480356954935,0.9729538595148285,156
0.01671315093677745,0.061323336562319995,0.1656248251252954,0.034872190747097076,0.9730806119422865,157
0.01704488144927348,0.060888361850723875,0.16094282422158143,0.03454239254262391,0.9732065698174529,158
0.017392145998844758,0.06045947127544854,0.15639742853224578,0.034216062126082296,0.973331729434079,159
0.017755288379714757,0.060036698959438105,0.15198472780367142,0.03389317610274281,0.9734560869361694,160
0.018134672078948248,0.05962007790738963,0.14770092050512992,0.03357371130219221,0.9735796383117068,161
0.01853067994085501,0.05920964010583226,0.14354231118472605,0.03325764479319848,0.973702379383201,162
0.018943713600358587,0.05880541663097348,0.13950530814490533,0.03294495390173981,0.9738243057975502,163
0.01937419328170718,0.058407437723112986,0.13558642081785263,0.032635616222557076,0.9739454130172366,164
0.019822558186728644,0.05801573281141112,0.13178225660481546,0.032329609620501173,0.9740656963136632,165
0.020289266203325353,0.05763033058350601,0.12808951849919065,0.03202691224292199,0.9741851507580266,166
0.020774793768790607,0.05725125903162392,0.12450500261680035,0.03172750252871543,0.9743037712128976,167
0.021279635810183842,0.056878545493772296,0.12102559572054432,0.031431359216155925,0.9744215523239483,168
0.021804305736947416,0.05651221669042958,0.11764827276159978,0.031138461349830948,0.974538488511765,169
0.02234933535883733,0.05615229875525108,0.11437009455934805,0.03084878828808402,0.9746545739635435,170
0.022915275001953495,0.05579881723606491,0.11118820534296299,0.030562319705906463,0.974769802625923,171
0.023502693441450527,0.05545179711880998,0.10809983054152034,0.03027903560176672,0.9748841681966545,172
0.0241121777879027,0.05511126285404974,0.10510227468011225,0.029998916305202905,0.9749976641159821,173
0.024744333507620286,0.05477723835922378,0.10219291919461015,0.029721942480994305,0.9751102835589078,174
0.025399784522435635,0.05444974700377242,0.0993692201989194,0.02944809513077365,0.9752220194281943,175
0.026079173142066373,0.054128811616049835,0.09662870649816376,0.029177355598615413,0.9753328643461004,176
0.026783159993256304,0.053814454486355474,0.09396897765251024,0.028909705576308304,0.9754428106461625,177
0.027512424021355543,0.05350669735438328,0.09138770200050565,0.02864512710633012,0.975551850365627,178
0.028267662542311358,0.053205561387718654,0.08888261467456442,0.028383602583270225,0.9756599752383756,179
0.02904959115979842,0.0529110671726649,0.08645151579965124,0.02812511475803045,0.9757671766868988,180
0.029858943695073747,0.05262323469973283,0.08409226871572288,0.02786964674127284,0.9758734458144939,181
0.03069647214581075,0.05234208334194778,0.08180279820493908,0.027617182005703223,0.975978773397837,182
0.031562946669884955,0.0520676318269683,0.07958108873905896,0.027367704387157483,0.9760831498800889,183
0.03245915546772222,0.05179989821719496,0.0774251828433909,0.027121198087775543,0.9761865653631011,184
0.033385904675603616,0.05153889988532655,0.07533317948385676,0.02687764767833429,0.9762890095999862,185
0.03434401826237179,0.051284653486383926,0.07330323248136224,0.026637038099901998,0.9763904719880111,186
0.03533433794573803,0.051037174925163395,0.07133354893929308,0.026399354664260785,0.9764909415622314,187
0.03635772298992751,0.05079647933252314,0.0694223877910453,0.026164583057026587,0.9765904069876441,188
0.03741505003095342,0.050562581036428696,0.06756805835008732,0.02593270933928201,0.9766888565522223,189
0.03850721288443054,0.05033549353225934,0.0657689188961277,0.025703719948978708,0.9767862781601407,190
0.03963512232273161,0.05011522945384854,0.0640233753062493,0.025477601702470532,0.9768826593250126,191
0.04079970595761353,0.049901800534588224,0.062329879638242235,0.02525434179268117,0.9769779871653902,192
0.042001907892118925,0.04969521758511592,0.060686928886381726,0.025033927792408973,0.97707224839706,193
0.04324268838103607,0.04949549046897789,0.059093063749804366,0.024816347656682843,0.9771654293260758,194
0.044523023543933,0.04930262807297361,0.057546867382608245,0.02460158972303346,0.9772575158432796,195
0.04584390501094462,0.04911663828173453,0.0560469642030379,0.02438964271269781,0.9773484934183796,196
0.04720633961749472,0.04893752794886463,0.05459201872551014,0.024180495730729088,0.977438347095516,197
0.04861134899210981,0.04876530287458011,0.05318073443608263,0.02397413826715791,0.9775270614877944,198
0.05005996903585806,0.04859996779011902,0.05181185271051006,0.02377056019922136,0.977614620770792,199
0.05155324948874242,0.0484415263368697,0.050484151746684996,0.023569751791962676,0.9777010086782622,200
0.05309225342066368,0.04828998105056475,0.049196445532972324,0.023371703699437307,0.9777862084974113,201
0.05467805673603685,0.04814533334026249,0.047947582851889256,0.023176406965587176,0.9778702030652575,202
0.05631174765321158,0.04800758346839034,0.04673644631379553,0.022983853025094668,0.9779529747654493,203
0.05799442598174101,0.047876730560224394,0.04556195139891726,0.022794033705623527,0.97803450552259,204
0.05972720252197219,0.04775277259094035,0.04442304554536449,0.02260694122887739,0.9781147767995677,205
0.061511198381830404,0.04763570638311794,0.04331870725813222,0.022422568212106447,0.9781937695944636,206
0.06334754428923538,0.04752552760046781,0.04224794525368493,0.022240907669832014,0.9782714644381004,207
0.0652373799471872,0.04742223072809516,0.04120979765267915,0.02206195301591499,0.9783478413926829,208
0.06718185308565576,0.0473258091110013,0.04020333112235008,0.021885698065073563,0.9784228800484582,209
0.0691821186780533,0.04723625495386487,0.039227640100428444,0.02171213703509561,0.9784965595226031,210
0.07123933807722932,0.04715355933290825,0.03828184603065093,0.021541264549116243,0.9785688584581659,211
0.0733546781243232,0.047077712207417924,0.03736509662506177,0.021373075638138287,0.9786397550235036,212
0.07552931035659542,0.04700870239714789,0.03647656519188014,0.021207565744264873,0.9787092269130219,213
0.07776440985949144,0.046946517648773944,0.03561544988589049,0.021044730722999318,0.9787772513464565,214
0.08006115427073786,0.0468911446537616,0.03478097303995584,0.020884566846482898,0.9788438050698234,215
0.08242072273786064,0.04684256907141434,0.033972380514879594,0.02072707080696114,0.9789088643568394,216
0.0848442948247839,0.04680077555841251,0.0331889410650224,0.02057223972048979,0.9789724050107677,217
0.08733304956580643,0.046765747754344465,0.0324299457686327,0.02042007113182097,0.9790344023671775,218
0.08988816414894493,0.046737468354118704,0.031694707396374984,0.020270563018017804,0.9790948312966001,219
0.09251081268268216,0.04671591915246458,0.030982559827866307,0.020123713792977605,0.9791536662080043,220
0.09520216499296161,0.04670108107391987,0.030292857502722623,0.019979522312627097,0.9792108810530051,221
0.09796338534305392,0.04669293421508898,0.029624974869509043,0.01983798788057461,0.9792664493308714,222
0.10079563129522288,0.04669145785348127,0.028978305949707982,0.019699110253302756,0.9793203440924387,223
0.1037000523218472,0.046696630498659644,0.028352263733525118,0.019562889648691382,0.9793725379486026,224
0.1066777882941023,0.046708429972062836,0.027746279739302153,0.01942932674980855,0.9794230030748302,225
0.10972996815175731,0.04672683343709821,0.027159803528131184,0.01929842271322924,0.979471711219284,226
0.11285770845884684,0.04675181744983447,0.026592302248492437,0.019170179176522698,0.9795186337107569,227
0.11606211214338961,0.04678335797689951,0.026043260238454748,0.01904459826710371,0.9795637414666822,228
0.11934426704990816,0.046821430439404184,0.025512178610460744,0.01892168261099904,0.9796070050023401,229
0.12270524404017176,0.046866009824812746,0.024998574765259962,0.018801435340496473,0.9796483944420511,230
0.1261460956059872,0.04691707071404875,0.024501982029650843,0.018683860104437927,0.9796878795294611,231
0.12966785427218608,0.04697458733820879,0.024021949272241057,0.018568961078339486,0.9797254296390866,232
0.13327153096509917,0.04703853363711019,0.023558040532629936,0.018456742975022488,0.979761013788595,233
0.136958113912026,0.04710888324340528,0.023109834748704133,0.018347211058649723,0.9797946006504958,234
0.14072856746151002,0.047185609474531966,0.022676925490715996,0.0182403711590428,0.9798261585646698,235
0.1445838290201302,0.04726868557576816,0.022258920432083253,0.01813622967704323,0.9798556555559547,236
0.14852480794635936,0.047358084696579324,0.0218554411317527,0.018034793600579694,0.9798830593478088,237
0.1525523838368069,0.047453779946048075,0.02146612274425373,0.01793607051831114,0.9799083373780471,238
0.1566674047677075,0.04755574445149699,0.021090613741688777,0.01784006863372728,0.9799314568153346,239
0.16087068622167466,0.04766395134189378,0.02072857564129682,0.017746796786781763,0.9799523845769992,240
0.16516301050456356,0.04777837367688118,0.020379682740982313,0.01765626448114645,0.9799710873479972,241
0.16954512254092077,0.047898984760522956,0.020043621913219147,0.017568481876819166,0.9799875315975931,242
0.17401772903440904,0.048025758093651824,0.01972009237167282,0.01748345981650876,0.9800016835995987,243
0.17858149674024298,0.048158667419016296,0.01940880546268446,0.017401209844144498,0.9800135094526153,244
0.18323705065399545,0.04829768677332475,0.01910948447175469,0.017321744223387475,0.9800229751009483,245
0.18798497288873084,0.04844279048035894,0.01882186438874178,0.017245075965305067,0.9800300463575805,246
0.19282580282896222,0.0485939530360922,0.01854569158571404,0.017171218872299717,0.980034688930309,247
0.19776003205338122,0.048751149428411425,0.018280723916825118,0.017100187519869435,0.9800368684388278,248
0.20278810366017655,0.04891435508823758,0.01802673048619775,0.01703199729228848,0.98003655044084,249
0.207910410646448,0.049083545917967285,0.017783491502429055,0.016966664407758396,0.9800337004571626,250
0.21312729412732218,0.049258698331737204,0.01755079815822992,0.016904205942495892,0.9800282839972946,251
0.2184390421135398,0.0494397892646623,0.01732845250899469,0.016844639862258495,0.9800202665853629,252
0.22384589021951795,0.04962679607781845,0.017116267315345084,0.016787985077453774,0.9800096137855615,253
0.22934801636684424,0.04981969678249835,0.01691406605181737,0.016734261428451323,0.9799962912322079,254
0.23494554006268728,0.050018470019065765,0.016721682812148787,0.01668348972559858,0.979980264657582,255
0.2406385209828639,0.05022309507170561,0.016538962245438892,0.01663569178191929,0.9799614999209545,256
0.2464269572969882,0.05043355189572277,0.016365759512040983,0.01659089044364217,0.979939963038519,257
0.25231078435901166,0.05064982113302547,0.01620194027347688,0.016549109626045052,0.9799156202126852,258
0.25828987552401533,0.050871884064768294,0.016047380817077316,0.01651037437606008,0.9798884378540731,259
0.2643640374300608,0.051099722723156084,0.015901967877208417,0.01647471086833393,0.97985838262517,260
0.2705330090434189,0.051333319892967855,0.015765598684850304,0.016442146447987683,0.9798254214705009,261
0.2767964604751945,0.05157265911847767,0.015638181017228636,0.0164127096714579,0.9797895216484042,262
0.28315399146595616,0.05181772471876876,0.015519633241585867,0.016386430344159583,0.9797506507648025,263
0.2896051300500782,0.05206850180050274,0.015409884412255001,0.016363339561669882,0.979708776806178,264
